property_id,dwelling_type,zoning,lot_frontage_ft,lot_area_sqft,lot_shape,neighborhood,building_type,house_style,overall_quality,overall_condition,year_built,year_remodeled,exterior_quality,foundation,basement_quality,basement_sqft,central_air,living_area_sqft,full_bathrooms,bedrooms,kitchen_quality,fireplaces,garage_type,garage_capacity,deck_sqft,sale_month,sale_year,sale_price
HOME-100627,190,RL,79.0,13110,IR1,NWAmes,2fmCon,1Story,5,6,1972,1972,TA,CBlock,Gd,1153.0,Y,1193,2,2,TA,0,Attchd,2.0,140,7,2006,164104
HOME-101400,30,RM,60.0,6324,IR1,BrkSide,1Fam,1Story,4,6,1927,1950,TA,BrkTil,TA,520.0,N,520,1,1,Fa,0,Detchd,1.0,49,5,2008,74117
HOME-100594,90,RL,74.0,13101,IR1,NAmes,Duplex,1Story,5,5,1965,1965,TA,CBlock,TA,1728.0,Y,1728,2,6,TA,0,Detchd,2.0,0,11,2008,149361
HOME-100369,20,RL,75.0,9000,Reg,NAmes,1Fam,1Story,5,5,1954,1954,TA,CBlock,TA,936.0,Y,1128,1,2,TA,0,Attchd,1.0,0,6,2006,132606
HOME-101057,20,RL,76.0,8314,Reg,Mitchel,1Fam,1Story,5,7,1982,1982,TA,CBlock,TA,816.0,Y,816,1,2,TA,0,Attchd,1.0,168,6,2007,134278
HOME-102896,50,RL,50.0,7585,Reg,Edwards,1Fam,1.5Fin,5,3,1948,1950,TA,CBlock,Fa,810.0,Y,1456,1,4,TA,1,Detchd,1.0,0,8,2006,100867
HOME-102706,70,RM,60.0,3600,Reg,OldTown,1Fam,2Story,6,7,1917,2007,TA,BrkTil,TA,624.0,Y,1288,1,3,Ex,1,Attchd,1.0,0,5,2009,121375
HOME-101494,120,RL,48.0,6240,Reg,NridgHt,TwnhsE,1Story,8,5,2006,2007,Gd,PConc,Gd,1342.0,Y,1342,2,2,Gd,1,Attchd,2.0,0,2,2008,230866
HOME-100247,20,RL,70.0,7700,Reg,CollgCr,1Fam,1Story,5,5,1972,1972,TA,CBlock,TA,882.0,Y,882,1,3,TA,0,Detchd,2.0,96,3,2007,120725
HOME-102316,60,RL,100.0,12191,IR1,NoRidge,1Fam,2Story,8,5,1997,1998,Gd,PConc,Gd,1779.0,Y,2551,2,4,Gd,2,Attchd,3.0,76,6,2007,423213
HOME-101342,20,RL,,11088,Reg,CollgCr,1Fam,1Story,8,5,2002,2002,Gd,PConc,Gd,1348.0,Y,1358,1,1,Gd,1,Attchd,2.0,68,6,2006,243883
HOME-100033,60,RL,118.0,13654,IR1,NridgHt,1Fam,2Story,9,5,2005,2006,Gd,PConc,Ex,1704.0,Y,2758,2,4,Ex,1,BuiltIn,3.0,282,5,2007,459566
HOME-100936,60,RL,50.0,9360,Reg,Edwards,1Fam,2Story,6,8,1962,2001,Gd,CBlock,TA,621.0,Y,1269,1,3,TA,0,Detchd,1.0,0,11,2008,143667
HOME-101888,60,RL,96.0,12474,Reg,NridgHt,1Fam,2Story,10,5,2007,2008,Ex,PConc,Ex,1682.0,Y,2332,2,3,Ex,1,BuiltIn,3.0,196,8,2008,447763
HOME-101407,50,RM,120.0,9000,Reg,OldTown,1Fam,1.5Fin,5,8,1900,2006,TA,BrkTil,TA,680.0,Y,1174,1,2,Gd,1,Detchd,2.0,116,6,2007,146642
HOME-100097,20,RL,88.0,7990,IR1,CollgCr,1Fam,1Story,5,6,1975,1975,TA,CBlock,Gd,924.0,Y,924,1,3,TA,0,Detchd,1.0,0,4,2008,115183
HOME-100611,60,FV,100.0,13162,Reg,Somerst,1Fam,2Story,9,5,2006,2006,Gd,PConc,Ex,2036.0,Y,2640,3,3,Ex,1,Attchd,3.0,0,11,2006,452486
HOME-100704,90,RL,72.0,11072,IR1,NAmes,Duplex,1Story,5,5,1965,1965,TA,CBlock,TA,1728.0,Y,1728,2,6,TA,0,Detchd,2.0,0,11,2008,154689
HOME-100737,60,RL,63.0,10928,Reg,Gilbert,1Fam,2Story,7,5,2005,2005,Gd,PConc,Gd,728.0,Y,1456,2,3,Gd,1,Attchd,2.0,100,6,2009,193116
HOME-102140,60,RL,68.0,8998,IR1,CollgCr,1Fam,2Story,7,5,2000,2000,Gd,PConc,Gd,782.0,Y,1652,2,3,Gd,0,Attchd,2.0,0,6,2008,218727
HOME-101080,90,RM,83.0,10126,Reg,CollgCr,Duplex,SFoyer,6,5,1997,1998,TA,PConc,Gd,1838.0,Y,1838,2,2,TA,0,Attchd,3.0,160,7,2008,198072
HOME-102083,60,RL,78.0,10530,Reg,NWAmes,1Fam,2Story,7,6,1993,1993,Gd,PConc,Gd,1148.0,Y,2075,2,3,Gd,1,Attchd,2.0,235,8,2007,273940
HOME-101896,20,RL,102.0,12671,IR1,ClearCr,1Fam,1Story,6,7,1954,1994,TA,CBlock,Gd,1288.0,Y,2422,3,4,Gd,2,Attchd,2.0,0,7,2007,277511
HOME-102653,20,RL,,9000,Reg,Sawyer,1Fam,1Story,2,2,1947,1950,TA,Slab,,0.0,N,660,1,2,Fa,0,,0.0,0,6,2009,65703
HOME-100647,20,RL,70.0,8680,Reg,NAmes,1Fam,1Story,5,7,1960,1960,TA,CBlock,TA,894.0,Y,894,1,3,TA,0,Detchd,1.0,0,1,2007,127253
HOME-102646,60,RL,,18450,IR1,NAmes,1Fam,2Story,6,5,1965,1979,TA,CBlock,Gd,1021.0,Y,2380,2,3,TA,1,CarPort,2.0,0,8,2007,138521
HOME-101128,60,RL,97.0,13478,IR1,NridgHt,1Fam,2Story,10,5,2008,2008,Ex,PConc,Ex,1722.0,Y,2296,2,3,Ex,1,BuiltIn,3.0,382,6,2009,457729
HOME-101547,60,RL,,8803,IR1,Gilbert,1Fam,2Story,6,5,1994,1995,TA,PConc,Gd,707.0,Y,1516,2,3,Gd,1,Attchd,2.0,0,7,2009,189582
HOME-101053,60,RL,65.0,10237,Reg,Gilbert,1Fam,2Story,6,5,2005,2006,Gd,PConc,Gd,768.0,Y,1536,2,3,Gd,1,Attchd,2.0,100,6,2007,186024
HOME-100624,120,RH,26.0,10943,IR2,NAmes,TwnhsE,1Story,6,5,1997,1998,Gd,PConc,Gd,1405.0,Y,1337,2,2,Gd,1,Attchd,2.0,0,10,2007,192459
HOME-100125,20,RL,85.0,14331,Reg,Timber,1Fam,1Story,8,5,2002,2002,Gd,PConc,Ex,1800.0,Y,1800,2,3,Gd,1,Attchd,3.0,270,5,2006,346509
HOME-100904,20,RL,75.0,10170,Reg,NAmes,1Fam,1Story,6,6,1951,1951,TA,CBlock,TA,216.0,Y,1575,1,2,Gd,1,Attchd,2.0,0,6,2006,167024
HOME-100110,60,RL,130.0,40094,IR1,Edwards,1Fam,2Story,10,5,2007,2008,Ex,PConc,Ex,3138.0,Y,4676,3,3,Ex,1,BuiltIn,3.0,208,10,2007,200186
HOME-101644,60,RL,,12227,IR1,NWAmes,1Fam,2Story,6,7,1977,1995,TA,CBlock,Gd,1330.0,Y,2872,2,4,TA,1,Attchd,2.0,550,7,2008,284282
HOME-102368,70,RM,42.0,7614,Reg,OldTown,1Fam,2Story,3,5,1905,1950,TA,BrkTil,TA,738.0,Y,1376,1,2,TA,0,Detchd,1.0,0,3,2006,106659
HOME-100702,20,RL,78.0,10140,Reg,NWAmes,1Fam,1Story,6,6,1974,1999,TA,CBlock,TA,1040.0,Y,1309,1,3,Gd,1,Attchd,2.0,265,1,2006,201955
HOME-101512,20,RL,74.0,7733,IR1,SawyerW,1Fam,1Story,6,5,2005,2005,TA,PConc,TA,1142.0,Y,1142,1,3,Gd,0,,0.0,4,1,2006,156577
HOME-101444,20,RL,60.0,7024,Reg,Edwards,1Fam,1Story,4,5,2005,2005,TA,PConc,Gd,1132.0,Y,1132,1,2,Gd,0,Attchd,2.0,252,6,2008,184856
HOME-101334,80,RL,,10784,IR1,Gilbert,1Fam,SLvl,7,5,1991,1992,Gd,PConc,Gd,384.0,Y,1472,2,3,Gd,1,Attchd,2.0,164,5,2007,173786
HOME-102662,70,RL,80.0,8146,Reg,OldTown,1Fam,2Story,4,8,1900,2003,Gd,BrkTil,Fa,405.0,Y,1039,1,2,TA,0,Detchd,1.0,0,5,2009,118953
HOME-100792,20,RL,90.0,10768,IR1,Veenker,1Fam,1Story,5,8,1976,2004,Gd,CBlock,Gd,1437.0,Y,1437,2,3,Gd,1,Attchd,2.0,0,7,2007,239495
HOME-101435,20,RL,65.0,8450,Reg,CollgCr,1Fam,1Story,7,5,2003,2003,Gd,PConc,Gd,1337.0,Y,1337,2,3,Gd,0,Attchd,2.0,0,10,2007,197587
HOME-102378,30,RL,50.0,6305,Reg,Crawfor,1Fam,1Story,5,7,1938,1950,TA,PConc,Fa,920.0,Y,954,1,2,Fa,1,Basment,1.0,0,6,2007,133161
HOME-102512,30,RM,40.0,3636,Reg,IDOTRR,1Fam,1Story,4,4,1922,1950,TA,BrkTil,TA,796.0,N,796,1,2,TA,0,,0.0,0,1,2008,60339
HOME-102561,20,RL,74.0,8556,Reg,CollgCr,1Fam,1Story,7,5,2006,2006,Gd,PConc,Gd,1240.0,Y,1240,2,2,Gd,0,Attchd,3.0,140,5,2007,209304
HOME-100745,20,RL,70.0,12243,IR1,NWAmes,1Fam,1Story,5,6,1971,1971,TA,CBlock,Gd,1484.0,Y,1484,2,3,TA,1,Attchd,2.0,224,2,2007,192621
HOME-101175,20,RL,64.0,7697,Reg,Gilbert,1Fam,1Story,7,6,2007,2007,Gd,PConc,Gd,1246.0,Y,1258,2,3,Gd,0,Attchd,2.0,0,8,2007,184377
HOME-102029,60,RL,,9240,Reg,CollgCr,1Fam,2Story,8,5,2001,2002,Gd,PConc,Gd,1055.0,Y,2263,2,3,Gd,1,BuiltIn,2.0,0,9,2008,305378
HOME-100692,20,RL,60.0,8072,Reg,CollgCr,1Fam,1Story,5,5,1994,1995,TA,PConc,Gd,990.0,Y,990,1,3,TA,0,Detchd,2.0,0,5,2009,141912
HOME-101482,120,RL,24.0,2529,Reg,NPkVill,Twnhs,1Story,7,6,1977,1977,TA,CBlock,Gd,1055.0,Y,1055,2,2,TA,0,Attchd,2.0,0,9,2008,157129
HOME-102076,60,RL,105.0,11025,Reg,NoRidge,1Fam,2Story,8,5,1992,1993,Gd,PConc,Ex,1334.0,Y,2826,2,3,Gd,3,Attchd,3.0,177,10,2006,367120
HOME-100605,20,RL,103.0,13472,Reg,NridgHt,1Fam,1Story,10,5,2003,2003,Ex,PConc,Ex,2392.0,Y,2392,2,3,Ex,1,Attchd,3.0,248,6,2009,399023
HOME-102885,20,RL,59.0,17169,IR2,NridgHt,1Fam,1Story,10,5,2007,2007,Ex,PConc,Ex,2320.0,Y,2290,2,2,Ex,1,Attchd,3.0,192,8,2007,543852
HOME-100829,120,RL,38.0,14963,IR2,Veenker,TwnhsE,1Story,8,5,1996,1996,Gd,PConc,Gd,1260.0,Y,1288,1,1,Ex,2,Attchd,2.0,120,12,2008,260419
HOME-100374,60,RL,90.0,10800,Reg,NWAmes,1Fam,2Story,6,7,1974,1997,TA,CBlock,TA,1522.0,Y,2614,2,4,TA,1,Attchd,2.0,38,6,2008,255882
HOME-101421,20,RL,,21579,IR1,Crawfor,1Fam,1Story,6,6,1968,1968,TA,PConc,Gd,1488.0,Y,1488,2,3,TA,2,Attchd,2.0,0,9,2007,228220
HOME-100491,20,RL,182.0,14572,IR3,Gilbert,1Fam,1Story,7,5,2004,2004,Gd,PConc,Gd,1530.0,Y,1530,2,3,Gd,1,Attchd,3.0,144,11,2007,279351
HOME-100345,20,RL,73.0,7100,IR1,NAmes,1Fam,1Story,5,7,1957,1957,TA,CBlock,TA,816.0,Y,816,1,2,TA,0,Detchd,1.0,0,7,2006,145773
HOME-102803,160,RM,21.0,1936,Reg,MeadowV,Twnhs,2Story,4,7,1970,1970,TA,CBlock,TA,546.0,Y,1092,1,3,TA,0,,0.0,0,6,2006,100947
HOME-100485,60,RL,104.0,21535,IR1,NoRidge,1Fam,2Story,10,6,1994,1995,Ex,PConc,Ex,2444.0,Y,4316,3,4,Ex,2,Attchd,3.0,382,1,2007,820635
HOME-101844,20,RL,74.0,7400,Reg,NAmes,1Fam,1Story,7,6,1962,1962,TA,CBlock,TA,1045.0,Y,1045,1,3,TA,0,Detchd,2.0,0,3,2006,132363
HOME-102559,60,RL,,13355,IR1,NWAmes,1Fam,2Story,7,6,1971,1971,TA,CBlock,Gd,825.0,Y,1670,1,4,TA,0,Attchd,2.0,0,5,2008,185261
HOME-100034,60,RL,75.0,12447,IR1,Somerst,1Fam,2Story,8,5,2005,2006,Gd,PConc,Gd,1100.0,Y,1964,2,3,Gd,1,BuiltIn,2.0,200,1,2006,276792
HOME-102880,20,RL,95.0,10324,IR1,CollgCr,1Fam,1Story,8,5,2008,2008,Gd,PConc,Gd,1254.0,Y,1254,2,2,Gd,0,Attchd,3.0,168,3,2009,226690
HOME-100002,160,RM,41.0,2665,Reg,MeadowV,TwnhsE,2Story,5,6,1977,1977,TA,PConc,TA,757.0,Y,1475,2,4,TA,1,Attchd,1.0,104,7,2006,139922
HOME-102353,80,RL,83.0,10184,Reg,NAmes,1Fam,SLvl,6,5,1963,1963,TA,CBlock,TA,1083.0,Y,1146,1,3,TA,1,Attchd,1.0,345,6,2006,182760
HOME-102174,20,RL,70.0,8294,Reg,NAmes,1Fam,1Story,4,5,1971,1971,TA,CBlock,TA,858.0,Y,872,1,3,TA,0,Detchd,4.0,0,6,2007,131687
HOME-102224,60,RL,59.0,16023,IR1,StoneBr,1Fam,2Story,9,5,2005,2006,Gd,PConc,Ex,1398.0,Y,2798,3,3,Ex,1,BuiltIn,3.0,182,3,2006,495316
HOME-100022,50,RL,,9144,Reg,BrkSide,1Fam,1.5Fin,5,5,1940,1982,TA,CBlock,TA,883.0,Y,1505,1,3,TA,0,Detchd,1.0,0,7,2008,153893
HOME-101059,60,RL,,12728,Reg,CollgCr,1Fam,2Story,8,5,2001,2001,Gd,PConc,Gd,1531.0,Y,2439,2,4,Gd,1,Attchd,2.0,184,1,2007,292394
HOME-100851,50,RL,60.0,10800,Reg,OldTown,1Fam,1.5Fin,5,8,1936,1989,TA,CBlock,Fa,796.0,Y,1466,2,3,Gd,1,Attchd,2.0,436,4,2006,187006
HOME-102057,60,RL,112.0,16451,IR1,NridgHt,1Fam,2Story,8,5,2003,2003,Gd,PConc,Ex,1765.0,Y,2690,2,4,Gd,1,BuiltIn,3.0,268,7,2008,391909
HOME-102454,20,RL,,11250,IR1,Veenker,1Fam,1Story,6,6,1977,1977,Gd,CBlock,Gd,1208.0,Y,1208,1,3,TA,1,Attchd,2.0,198,6,2006,182235
HOME-101707,20,RL,78.0,11700,Reg,NWAmes,1Fam,1Story,6,6,1968,1968,TA,CBlock,TA,912.0,Y,1152,1,3,TA,0,Attchd,2.0,0,9,2007,157133
HOME-102180,50,RM,50.0,6000,Reg,OldTown,1Fam,1.5Fin,6,6,1927,1950,TA,BrkTil,TA,845.0,Y,1296,1,3,TA,0,Detchd,2.0,0,7,2007,134366
HOME-100092,20,RL,75.0,12890,IR1,Timber,1Fam,1Story,6,5,1989,1989,TA,CBlock,Gd,1495.0,Y,1495,2,3,TA,1,Attchd,2.0,252,7,2008,156340
HOME-101513,75,RM,60.0,9600,Reg,OldTown,1Fam,2.5Unf,6,5,1917,1950,TA,BrkTil,Gd,735.0,N,2058,1,3,TA,1,Detchd,2.0,0,4,2008,135686
HOME-101455,20,RL,110.0,14977,IR1,NridgHt,1Fam,1Story,8,5,2006,2007,Gd,PConc,Ex,1976.0,Y,1976,2,2,Gd,1,Attchd,3.0,250,7,2007,475576
HOME-101404,50,RM,75.0,9060,Reg,IDOTRR,1Fam,1.5Fin,6,5,1957,1957,TA,CBlock,TA,967.0,Y,1638,2,4,Gd,0,Detchd,1.0,0,4,2006,153845
HOME-100912,20,RL,,8125,Reg,CollgCr,1Fam,1Story,7,5,2002,2002,Gd,PConc,Gd,1654.0,Y,1654,2,3,Gd,0,Attchd,3.0,0,2,2006,249447
HOME-101649,60,RL,64.0,8633,Reg,CollgCr,1Fam,2Story,6,5,2005,2005,Gd,PConc,Gd,738.0,Y,1476,2,3,Gd,0,Attchd,2.0,100,2,2009,175710
HOME-101206,120,RM,,4426,Reg,CollgCr,TwnhsE,1Story,6,5,2004,2004,Gd,PConc,Gd,848.0,Y,848,1,1,Gd,0,Attchd,2.0,140,2,2008,151624
HOME-102266,60,RL,69.0,7590,Reg,NAmes,1Fam,2Story,6,5,1966,1966,TA,CBlock,TA,660.0,Y,1348,1,3,TA,1,Attchd,2.0,188,7,2006,172595
HOME-102099,60,FV,75.0,9000,Reg,Somerst,1Fam,2Story,8,5,2008,2008,Gd,PConc,Gd,768.0,Y,1590,2,3,Gd,0,Attchd,2.0,0,6,2009,212696
HOME-102541,20,RL,70.0,7000,Reg,NAmes,1Fam,1Story,5,7,1960,2002,TA,CBlock,TA,1010.0,Y,1134,1,2,TA,0,Attchd,1.0,0,4,2007,145517
HOME-100295,75,RM,35.0,6300,Reg,OldTown,1Fam,2.5Unf,6,6,1914,2001,TA,CBlock,TA,742.0,Y,1484,2,3,TA,1,,0.0,0,6,2008,137088
HOME-101899,20,RL,,7777,IR1,Timber,1Fam,1Story,6,5,1996,1996,Gd,PConc,Ex,1491.0,Y,1491,2,3,TA,1,Attchd,2.0,0,11,2007,192419
HOME-102879,20,RL,107.0,13891,Reg,NridgHt,1Fam,1Story,8,5,2007,2008,Gd,PConc,Ex,1710.0,Y,1710,2,2,Gd,1,Attchd,3.0,0,1,2008,394354
HOME-101378,60,RL,64.0,7713,Reg,Gilbert,1Fam,2Story,7,5,2007,2007,Gd,PConc,Gd,728.0,Y,1456,2,3,Gd,0,Attchd,2.0,100,7,2007,192984
HOME-100179,20,RL,72.0,9000,Reg,NAmes,1Fam,1Story,6,5,1956,1956,TA,CBlock,Gd,1196.0,Y,1196,1,2,TA,1,Attchd,1.0,0,5,2008,150420
HOME-101605,70,RL,120.0,26400,Reg,SawyerW,1Fam,2Story,5,7,1880,2007,Gd,PConc,,0.0,Y,2016,1,4,TA,1,Attchd,2.0,0,6,2009,135386
HOME-102634,60,FV,75.0,9803,Reg,Somerst,1Fam,2Story,7,5,2005,2005,Gd,PConc,Gd,866.0,Y,1768,2,3,Gd,0,Attchd,2.0,0,2,2008,243246
HOME-101100,20,RL,,14217,IR2,CollgCr,1Fam,1Story,5,5,1994,1994,TA,PConc,Gd,1022.0,Y,1022,1,3,TA,0,Detchd,2.0,0,8,2007,149886
HOME-100952,30,RL,,12342,IR1,Edwards,1Fam,1Story,4,5,1940,1950,TA,CBlock,TA,861.0,Y,861,1,1,TA,0,Detchd,2.0,158,3,2009,85302
HOME-102875,60,FV,81.0,10411,Reg,Somerst,1Fam,2Story,5,5,2007,2007,Gd,CBlock,Gd,725.0,Y,1588,3,3,Gd,0,Attchd,2.0,0,7,2007,230190
HOME-100861,30,RM,50.0,7000,Reg,IDOTRR,1Fam,1Story,6,8,1926,1998,TA,BrkTil,TA,894.0,Y,919,1,2,TA,0,Detchd,1.0,0,7,2008,131802
HOME-101487,20,RL,72.0,10152,Reg,NAmes,1Fam,1Story,6,6,1956,1994,TA,CBlock,TA,1124.0,Y,1124,1,3,TA,1,Attchd,1.0,0,5,2006,168475
HOME-100516,60,RL,103.0,13125,IR1,SawyerW,1Fam,2Story,7,5,1991,1991,Gd,PConc,Ex,1104.0,Y,2127,2,4,Gd,1,Attchd,3.0,72,11,2007,258137
HOME-100805,80,RL,85.0,13400,Reg,NAmes,1Fam,SLvl,5,5,1966,1966,TA,CBlock,TA,1024.0,Y,1086,1,3,TA,1,Attchd,2.0,0,6,2006,177175
HOME-101889,60,RL,97.0,10990,IR1,NoRidge,1Fam,2Story,7,5,1996,1997,Gd,PConc,Ex,1064.0,Y,2125,2,4,Gd,2,Attchd,2.0,168,6,2008,292278
HOME-101168,60,RL,102.0,12151,IR1,NridgHt,1Fam,2Story,9,5,2005,2005,Gd,PConc,Ex,1414.0,Y,2331,2,3,Ex,1,BuiltIn,3.0,192,8,2008,397728
HOME-100606,20,RL,,11027,IR1,NAmes,1Fam,1Story,6,5,1954,1954,TA,CBlock,TA,1178.0,Y,1293,2,2,TA,0,Attchd,2.0,280,5,2006,168746
HOME-102074,20,RL,49.0,15256,IR1,Somerst,1Fam,1Story,8,5,2007,2007,Gd,PConc,Gd,1485.0,Y,1464,2,3,Gd,0,Attchd,3.0,168,8,2007,307849
HOME-100107,120,RL,48.0,3480,Reg,NridgHt,TwnhsE,1Story,7,5,2003,2003,Gd,PConc,Gd,1405.0,Y,1405,2,2,Gd,1,Attchd,2.0,148,11,2009,179188
HOME-100088,60,RL,65.0,8450,Reg,SawyerW,1Fam,2Story,6,5,2001,2001,Gd,PConc,Gd,827.0,Y,1677,2,3,Gd,0,Attchd,2.0,0,9,2008,201897
HOME-100813,20,RL,,10659,IR1,NAmes,1Fam,1Story,5,6,1961,1961,TA,CBlock,TA,1050.0,Y,1050,1,3,TA,0,Attchd,1.0,0,1,2006,150443
HOME-100091,190,RL,,164660,IR1,Timber,2fmCon,1.5Fin,5,6,1965,1965,TA,CBlock,TA,1499.0,Y,1786,2,3,TA,2,Attchd,2.0,670,8,2008,242045
HOME-102693,60,RL,78.0,12011,IR1,NoRidge,1Fam,2Story,8,5,1998,1998,Gd,PConc,Gd,1086.0,Y,1924,2,3,Gd,1,Attchd,2.0,208,6,2006,309150
HOME-100185,20,RL,70.0,9135,Reg,CollgCr,1Fam,1Story,6,5,2003,2003,Gd,PConc,Gd,1682.0,Y,1700,2,3,Gd,0,Attchd,2.0,192,5,2006,221486
HOME-101207,85,RL,70.0,8400,Reg,NAmes,1Fam,SFoyer,5,6,1968,1968,TA,CBlock,Gd,833.0,Y,898,1,3,TA,0,Attchd,1.0,143,8,2006,152128
HOME-101920,20,RL,68.0,9450,Reg,Edwards,1Fam,1Story,4,5,1954,1954,TA,CBlock,TA,894.0,Y,894,1,3,TA,0,Detchd,2.0,0,5,2007,119670
HOME-101109,20,RL,124.0,27697,Reg,Mitchel,1Fam,1Story,4,3,1961,1961,TA,CBlock,TA,1396.0,N,1608,1,3,TA,0,Attchd,1.0,152,11,2007,86761
HOME-101686,160,FV,,5105,IR2,Somerst,TwnhsE,2Story,7,5,2004,2004,Gd,PConc,Gd,551.0,Y,1102,2,2,Gd,0,Detchd,2.0,0,3,2007,161685
HOME-102127,120,RL,,5814,IR1,StoneBr,TwnhsE,1Story,8,5,1984,1984,Gd,CBlock,Gd,1220.0,Y,1360,1,1,Gd,1,Attchd,2.0,63,8,2009,192190
HOME-102091,80,RL,65.0,8385,Reg,CollgCr,1Fam,SLvl,5,8,1977,1977,Gd,CBlock,Gd,985.0,Y,985,2,3,TA,0,Attchd,1.0,210,11,2008,155911
HOME-100425,120,FV,50.0,5119,IR1,Somerst,TwnhsE,1Story,9,5,1999,2000,Gd,PConc,Ex,1698.0,Y,1709,2,2,Gd,1,Attchd,2.0,97,1,2008,351073
HOME-100744,60,RL,,9720,IR1,CollgCr,1Fam,2Story,9,5,2001,2002,Gd,PConc,Gd,1357.0,Y,1947,2,3,Gd,1,BuiltIn,3.0,168,1,2008,288289
HOME-102518,20,RL,80.0,8800,Reg,NAmes,1Fam,1Story,6,6,1964,1964,TA,CBlock,TA,1251.0,Y,1251,1,3,TA,2,Attchd,1.0,0,3,2006,175855
HOME-101200,60,FV,,7500,Reg,Somerst,1Fam,2Story,7,5,2002,2002,Gd,PConc,Gd,952.0,Y,1812,2,3,TA,1,Attchd,2.0,144,4,2008,218030
HOME-101524,60,RL,105.0,15578,IR1,Gilbert,1Fam,2Story,6,5,2006,2006,Gd,PConc,Gd,728.0,Y,1456,2,3,TA,0,Attchd,2.0,0,5,2006,187450
HOME-100868,20,RL,77.0,10010,Reg,Mitchel,1Fam,1Story,5,5,1974,1975,TA,CBlock,Gd,1389.0,Y,1389,1,2,TA,1,Attchd,2.0,240,4,2006,188662
HOME-102153,20,RL,93.0,12030,Reg,NridgHt,1Fam,1Story,8,5,2007,2007,Ex,PConc,Ex,1694.0,Y,1694,2,3,Gd,0,Attchd,3.0,168,12,2007,338978
HOME-102616,20,RL,91.0,11024,IR1,SawyerW,1Fam,1Story,7,5,2005,2006,Gd,PConc,Gd,1400.0,Y,1400,2,3,Gd,0,Attchd,2.0,144,10,2006,207792
HOME-101064,20,RL,85.0,12633,IR1,Timber,1Fam,1Story,9,5,2007,2007,Ex,PConc,Ex,1978.0,Y,1978,2,2,Ex,1,Attchd,3.0,308,5,2009,439936
HOME-101619,60,RL,,8396,IR1,Gilbert,1Fam,2Story,7,5,2003,2003,Gd,PConc,Gd,847.0,Y,1986,2,4,Gd,1,BuiltIn,2.0,120,5,2008,222129
HOME-101220,20,RL,75.0,10050,Reg,NAmes,1Fam,1Story,5,5,1955,1955,TA,CBlock,TA,1216.0,Y,1216,1,3,TA,0,Attchd,1.0,0,8,2007,143527
HOME-100614,120,RM,,4426,Reg,CollgCr,TwnhsE,1Story,6,5,2004,2004,Gd,PConc,Gd,848.0,Y,848,1,1,Gd,1,Attchd,2.0,149,5,2008,153147
HOME-101779,20,RL,70.0,9926,IR1,NridgHt,1Fam,1Story,7,5,2005,2006,Gd,PConc,Gd,1614.0,Y,1614,2,3,Gd,0,Attchd,3.0,100,5,2007,268373
HOME-102926,60,RL,85.0,10574,IR1,NridgHt,1Fam,2Story,8,5,2004,2004,Gd,PConc,Ex,1148.0,Y,2332,2,4,Ex,1,BuiltIn,3.0,224,7,2008,325902
HOME-102912,120,RM,37.0,4435,Reg,CollgCr,TwnhsE,1Story,6,5,2003,2003,Gd,PConc,Gd,848.0,Y,848,1,1,Gd,0,Attchd,2.0,140,3,2008,144119
HOME-100914,90,RL,75.0,9750,Reg,NWAmes,Duplex,1Story,5,6,1965,1965,TA,CBlock,TA,1625.0,Y,1625,2,4,TA,0,Detchd,2.0,0,8,2008,150365
HOME-101919,70,RH,55.0,8525,Reg,SWISU,1Fam,2Story,5,6,1911,1950,TA,PConc,TA,940.0,N,1964,1,4,TA,0,,0.0,0,11,2008,142881
HOME-101986,80,RL,80.0,9600,Reg,Veenker,1Fam,SLvl,8,5,1976,1976,Gd,CBlock,TA,392.0,Y,2499,2,4,TA,1,Attchd,2.0,0,1,2009,188154
HOME-100691,20,RL,67.0,8877,Reg,Edwards,1Fam,1Story,4,6,1938,1958,TA,CBlock,TA,816.0,Y,816,1,2,TA,1,Detchd,1.0,0,5,2009,104207
HOME-101142,50,RH,55.0,4500,IR2,SWISU,1Fam,1.5Fin,5,5,1932,2000,TA,BrkTil,TA,793.0,Y,1520,1,3,TA,0,Detchd,1.0,0,7,2009,162991
HOME-100183,80,RL,72.0,9720,Reg,CollgCr,1Fam,SLvl,5,7,1977,1977,TA,CBlock,TA,995.0,Y,1009,2,3,TA,1,Detchd,2.0,0,6,2007,167953
HOME-101184,60,RL,70.0,8750,Reg,CollgCr,1Fam,2Story,7,5,1996,1996,Gd,PConc,Gd,880.0,Y,1716,2,2,Gd,1,Attchd,2.0,0,7,2009,192704
HOME-101419,20,RL,75.0,10125,Reg,Mitchel,1Fam,1Story,6,6,1977,1977,TA,CBlock,TA,1196.0,Y,1279,2,3,TA,2,Detchd,2.0,238,2,2008,179411
HOME-101090,20,RL,70.0,16561,IR2,CollgCr,1Fam,1Story,5,5,1996,1996,TA,PConc,Gd,1097.0,Y,1097,1,3,TA,0,Attchd,1.0,306,7,2007,161544
HOME-101583,20,RL,,9819,IR1,Mitchel,1Fam,1Story,6,5,1977,1977,TA,PConc,TA,1567.0,Y,1567,2,2,Gd,2,Attchd,2.0,264,5,2009,201389
